id_atendimento,id_cliente,angel,polo,data_limite,data_de_atendimento
25750,696851722,Fabricio de Magalhães,GO - CATALAO,2021-07-06,
25729,524073514,Gabriel Xará Ferreira,AP - MACAPA,2021-07-06,
25798,538541403,Bruna Sena de,MG - POUSO ALEGRE,2021-07-06,
25805,429957424,Fabricio Sena Bandoli,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-06,
25830,562732877,Gabriel de Lima,BA - ALAGOINHAS,2021-07-06,
25836,223030259,Sergio Ferreira Neves,BA - VITORIA DA CONQUISTA,2021-07-06,
25804,238630379,Jônatas Magalhães Wanderley,PE - OLINDA,2021-07-06,
25775,435846659,Pedro Ferreira Pereira,GO - RIO VERDE,2021-07-06,
25936,951958051,João Virgilio Terra,RJ - SANTA CRUZ,2021-07-06,
25912,232686102,João Bandoli de,RJ - SAQUAREMA,2021-07-06,
25876,657750572,Fabricio Neves Virgilio,GO - GOIANIA,2021-07-06,
25947,801845898,Gabriel de Neves,BA - ALAGOINHAS,2021-07-06,
26008,342778047,Fabricio Neves Wanderley,GO - GOIANIA,2021-07-06,
25988,436496974,Jônatas Oliveira Lima,PR - APUCARANA,2021-07-06,
26041,420842812,Éder Wanderley Bandoli,RJ - BUNKER 1,2021-07-06,
26017,689441930,Sergio Lima Xará,DF - BRASILIA,2021-07-06,
26156,401888012,Jônatas Bandoli Pereira,PE - VALE DO SAO FRANCISCO,2021-07-06,
26106,590141405,Éder Torres Bandoli,RJ - CAMPOS,2021-07-06,
26264,427438869,Mariana Oliveira Sena,PE - BUNKER RECIFE 1,2021-07-06,
26256,312507475,Éder Oliveira Terra,RJ - CABO FRIO,2021-07-06,
26255,278365993,Mariana Bandoli Magalhães,PB - JOAO PESSOA,2021-07-06,
26204,454721382,Éder Bandoli Ferreira,RJ - BANGU,2021-07-06,
26194,530811081,Fabricio Xará Ferreira,ES - VITORIA,2021-07-06,
26173,955093780,Sergio Neves Wanderley,DF - BRASILIA,2021-07-06,
26295,576905736,Pedro Magalhães Xará,GO - VALPARAISO DE GOIAS,2021-07-06,
26349,998895353,Gabriel Terra Bandoli,AM - MANAUS,2021-07-06,
26414,938826928,Éder Wanderley Torres,RJ - BUNKER 1,2021-07-06,
26385,805102169,Éder Xará Pereira,RJ - BUNKER 1,2021-07-06,
26501,709832148,Gabriel Pereira Virgilio,BA - FEIRA DE SANTANA,2021-07-06,
26469,45544598,Jônatas Ferreira Sena,PE - JABOATAO DOS GUARARAPES,2021-07-06,
26537,233834526,Sergio Ferreira Xará,BA - VITORIA DA CONQUISTA,2021-07-06,
26560,704020845,Mariana de Bandoli,PE - BUNKER RECIFE 1,2021-07-06,
26471,691566707,João Torres de,RS - CAXIAS DO SUL,2021-07-06,
26498,709881127,Jônatas Neves Bandoli,PR - CURITIBA,2021-07-06,
26614,10334479,Sergio de Neves,CE - SOBRAL,2021-07-06,
26623,565325027,Éder Neves Sena,RJ - CAMPO GRANDE,2021-07-06,
26629,89563640,Mariana Virgilio Bandoli,PA - MARABA,2021-07-06,
26572,372988231,Gabriel Pereira Neves,BA - FEIRA DE SANTANA,2021-07-06,
26610,595462331,Eduardo Oliveira Bandoli,RJ - RECREIO,2021-07-06,
26690,407260863,Gabriel Bandoli Wanderley,AM - MANAUS,2021-07-06,
26761,134342601,Bruna Torres Ferreira,PA - CASTANHAL,2021-07-06,
26673,401806761,Gabriel Neves Bandoli,BA - BUNKER SALVADOR,2021-07-06,
26704,831602316,Gabriel Xará Torres,AP - MACAPA,2021-07-06,
26742,291153982,Eduardo Wanderley de,RJ - NITEROI,2021-07-06,
26803,742699579,Sergio Lima Terra,DF - BRASILIA,2021-07-06,
26836,911831772,Bruna Xará Lima,MS - DOURADOS,2021-07-06,
26811,182670555,Eduardo Wanderley Sena,RJ - NITEROI,2021-07-06,
26832,249299040,Gabriel Terra Ferreira,AM - MANAUS,2021-07-06,
26813,392457201,Bruna Oliveira Sena,MT - CUIABA,2021-07-06,
26785,940648145,Jônatas Pereira Wanderley,PR - FOZ DO IGUAÇU,2021-07-06,
26809,759345046,Gabriel Ferreira Torres,AC - RIO BRANCO,2021-07-06,
26812,963819735,Pedro de Magalhães,MG - BELO HORIZONTE,2021-07-06,
26900,517824080,Bruna Lima Sena,MT - PRIMAVERA DO LESTE,2021-07-06,
26893,648308138,Sergio Wanderley Pereira,CE - JUAZEIRO DO NORTE,2021-07-06,
26960,599974826,Éder de Xará,RJ - CABO FRIO,2021-07-07,
26955,290500657,Bruna Wanderley Terra,MS - DOURADOS,2021-07-07,
26956,508323732,Éder Oliveira Torres,RJ - CABO FRIO,2021-07-07,
26930,579263768,Mariana Ferreira de,PA - MARABA,2021-07-06,
27009,752211696,Gabriel Virgilio Ferreira,AC - RIO BRANCO,2021-07-07,
27027,228724738,João Bandoli Wanderley,RJ - SAQUAREMA,2021-07-07,
27097,745385794,Mariana Terra Virgilio,PB - JOAO PESSOA,2021-07-07,
27109,277786556,Bruna Wanderley Bandoli,MS - DOURADOS,2021-07-07,
27128,556837798,Jônatas Neves Xará,PR - CURITIBA,2021-07-07,
27101,39293322,Éder Neves Lima,RJ - CAMPO GRANDE,2021-07-07,
27083,24455446,Eduardo Ferreira Torres,RJ - DUQUE DE CAXIAS,2021-07-07,
27170,271449093,João Neves Torres,RO - PORTO VELHO,2021-07-07,
27260,636177854,Eduardo Bandoli Virgilio,RJ - MACAE,2021-07-07,
27208,772382235,Sergio Magalhães Terra,CE - CASCAVEL,2021-07-07,
27302,493677265,Eduardo Terra Ferreira,RJ - MACAE,2021-07-07,
27344,150866957,Eduardo Ferreira Pereira,RJ - DUQUE DE CAXIAS,2021-07-07,
27310,458027946,Éder Xará Magalhães,RJ - BUNKER 1,2021-07-07,
27431,351062342,Pedro Oliveira Bandoli,MG - BELO HORIZONTE,2021-07-07,
27433,676407632,Éder Ferreira Pereira,PR - LONDRINA,2021-07-07,
27436,737690939,Jônatas Neves Pereira,PR - CURITIBA,2021-07-07,
27372,663529420,Bruna Neves Terra,MT - PRIMAVERA DO LESTE,2021-07-07,
27425,949771315,Jônatas Neves Ferreira,PR - CURITIBA,2021-07-07,
27430,410813280,Mariana Torres Wanderley,PE - GRAVATA,2021-07-07,
27530,558544191,Bruna Oliveira Neves,MT - CUIABA,2021-07-07,
27538,469892261,Sergio Xará Torres,CE - JUAZEIRO DO NORTE,2021-07-07,
27578,633488595,João Neves Torres,RO - PORTO VELHO,2021-07-07,
27600,13339581,Sergio Magalhães Ferreira,CE - CASCAVEL,2021-07-07,
27627,532542663,Jônatas Torres Oliveira,PR - FOZ DO IGUAÇU,2021-07-07,
27666,186597766,João Virgilio Bandoli,RJ - SANTA CRUZ,2021-07-07,
27651,903653081,Fabricio Neves Pereira,GO - GOIANIA,2021-07-07,
27645,189309891,Éder Ferreira Lima,PR - LONDRINA,2021-07-07,
27687,90150494,Fabricio Ferreira Oliveira,ES - ARACRUZ,2021-07-07,
27704,156436608,Fabricio de Xará,GO - CATALAO,2021-07-07,
27677,628310070,Jônatas Wanderley Lima,PI - TERESINA,2021-07-07,
27696,677945896,Gabriel Magalhães Virgilio,AL - MACEIO,2021-07-07,
27718,58173319,Sergio Wanderley Pereira,CE - JUAZEIRO DO NORTE,2021-07-07,
27760,793012134,Jônatas de Terra,PR - APUCARANA,2021-07-07,
27822,969412344,Pedro Pereira Oliveira,MG - PATOS DE MINAS,2021-07-07,
27781,160598291,João Xará Pereira,RJ - VOLTA REDONDA,2021-07-07,
27904,741543007,Fabricio Neves Magalhães,GO - GOIANIA,2021-07-07,
27962,310765013,Bruna Sena Ferreira,MG - POUSO ALEGRE,2021-07-07,
27952,963813099,Éder Oliveira Ferreira,RJ - CABO FRIO,2021-07-07,
27868,117387312,Éder Neves Ferreira,RJ - CAMPO GRANDE,2021-07-07,
27990,48771994,Éder Magalhães Sena,PR - MARINGA,2021-07-07,
27997,141768902,Mariana Xará Oliveira,PB - PATOS,2021-07-07,
28038,580981863,Eduardo Wanderley Torres,RJ - NITEROI,2021-07-07,
28027,983012212,Eduardo Sena Pereira,RJ - ITAPERUNA,2021-07-07,
28000,717448056,Sergio Sena Oliveira,CE - CASCAVEL,2021-07-07,
28009,928712566,Mariana Torres Bandoli,PE - GRAVATA,2021-07-07,
28095,184102670,Fabricio Neves Pereira,GO - GOIANIA,2021-07-07,
28126,942412088,Mariana Lima Sena,PE - CARUARU,2021-07-07,
28113,370192803,Fabricio Virgilio Ferreira,ES - ARACRUZ,2021-07-07,
28117,86324083,Eduardo Neves Sena,RJ - RESENDE,2021-07-07,
28128,808102776,Bruna Neves Magalhães,MT - PRIMAVERA DO LESTE,2021-07-07,
28264,414361657,Jônatas Pereira Ferreira,PR - FOZ DO IGUAÇU,2021-07-07,
28193,398885809,Eduardo Wanderley Bandoli,RJ - NITEROI,2021-07-07,
28213,998106272,Eduardo Magalhães Ferreira,RJ - ITAPERUNA,2021-07-07,
28354,304236527,Eduardo Magalhães Virgilio,RJ - ITAPERUNA,2021-07-07,
28293,423373496,Bruna de Terra,MT - CUIABA,2021-07-07,
28367,393036980,João Lima Neves,RO - PORTO VELHO,2021-07-07,
28366,799198520,Fabricio Terra Neves,ES - GUARAPARI,2021-07-07,
28275,380073666,Eduardo Sena Bandoli,RJ - ITAPERUNA,2021-07-07,
28439,492482438,Sergio de Wanderley,CE - SOBRAL,2021-07-07,
28405,485696540,João Ferreira Magalhães,RJ - SANTA CRUZ,2021-07-07,
28457,447670572,Sergio Terra Wanderley,CE - FORTALEZA,2021-07-07,
28461,801621656,Mariana Ferreira Oliveira,PA - MARABA,2021-07-07,
28418,992515927,João Neves Wanderley,RO - PORTO VELHO,2021-07-07,
28420,930219622,Mariana Virgilio Terra,PA - MARABA,2021-07-07,
28424,188644477,João Xará Terra,RJ - VOLTA REDONDA,2021-07-07,
28528,752186914,Bruna Wanderley Virgilio,MS - DOURADOS,2021-07-07,
28485,315298535,Pedro Oliveira Xará,MG - BELO HORIZONTE,2021-07-07,
28556,276773881,Bruna Terra Virgilio,MS - CAMPO GRANDE,2021-07-07,
28617,605795255,Eduardo Oliveira Sena,RJ - RECREIO,2021-07-07,
28594,136498621,Bruna Torres Sena,PA - CASTANHAL,2021-07-07,
28654,346595114,Pedro Virgilio Ferreira,GO - RIO VERDE,2021-07-07,
28647,424670349,Éder Neves de,RJ - CAMPO GRANDE,2021-07-07,
28626,966068134,Gabriel Neves Magalhães,BA - BUNKER SALVADOR,2021-07-07,
28753,224813612,Mariana Xará Wanderley,PB - PATOS,2021-07-07,
28684,944208104,Éder Ferreira Lima,PR - LONDRINA,2021-07-07,
28838,644416569,Pedro Oliveira de,MG - BELO HORIZONTE,2021-07-07,
28784,347072723,Bruna de Lima,MT - CUIABA,2021-07-07,
28798,432168530,Jônatas Xará Torres,PI - TERESINA,2021-07-07,
28914,632554693,Pedro Pereira Sena,MG - PATOS DE MINAS,2021-07-07,
28868,714015894,João Sena Wanderley,RJ - SAO GONÇALO,2021-07-07,
28892,766836994,Sergio Sena Xará,CE - CASCAVEL,2021-07-07,
28968,925139570,Jônatas Oliveira Ferreira,PR - APUCARANA,2021-07-07,
29057,848887853,Bruna Xará Virgilio,MS - DOURADOS,2021-07-07,
28980,25847075,Sergio Wanderley Torres,CE - JUAZEIRO DO NORTE,2021-07-07,
29123,585714962,Sergio Xará Pereira,CE - JUAZEIRO DO NORTE,2021-07-07,
29151,58653627,Gabriel Terra Virgilio,AM - MANAUS,2021-07-07,
29124,611800897,Fabricio Virgilio de,ES - ARACRUZ,2021-07-07,
29127,264261875,Fabricio Pereira Oliveira,GO - ITUMBIARA,2021-07-07,
29119,245082104,Gabriel Xará Oliveira,AP - MACAPA,2021-07-07,
29224,735774619,Fabricio Xará Bandoli,ES - VITORIA,2021-07-07,
29178,107856962,Mariana Bandoli Virgilio,PB - JOAO PESSOA,2021-07-07,
29199,74173606,Eduardo Virgilio Xará,RJ - DUQUE DE CAXIAS,2021-07-07,
29209,765548663,João Torres Virgilio,RS - CAXIAS DO SUL,2021-07-07,
29184,439216914,Fabricio Xará Neves,ES - VITORIA,2021-07-07,
29300,577432462,Pedro Oliveira de,MG - BELO HORIZONTE,2021-07-07,
29401,759443367,Bruna Bandoli Ferreira,MS - CAMPO GRANDE,2021-07-07,
29374,877420920,Eduardo Wanderley Bandoli,RJ - NITEROI,2021-07-07,
29390,380108112,Mariana Torres Terra,PE - GRAVATA,2021-07-07,
29422,446888752,Bruna Virgilio de,MG - POÇOS DE CALDAS,2021-07-07,
29460,896053648,Éder Pereira Ferreira,RJ - CAMPOS,2021-07-07,
29467,58161,João Virgilio Magalhães,RJ - SANTA CRUZ,2021-07-07,
29377,450476406,Jônatas Virgilio Oliveira,PE - JABOATAO DOS GUARARAPES,2021-07-07,
29508,763550171,Eduardo Torres Xará,RJ - RIO DAS OSTRAS,2021-07-07,
29513,693425176,João Terra Lima,RJ - SAQUAREMA,2021-07-07,
29579,613657667,Gabriel Neves Virgilio,BA - BUNKER SALVADOR,2021-07-07,
29647,500504612,Pedro Oliveira Lima,MG - BELO HORIZONTE,2021-07-07,
29630,359205696,Pedro Magalhães Terra,GO - VALPARAISO DE GOIAS,2021-07-07,
29600,454322857,Pedro Terra Oliveira,MA - SAO LUIS,2021-07-07,
29634,500686430,Jônatas Xará Terra,PI - TERESINA,2021-07-07,
29640,780082131,Fabricio Ferreira Lima,ES - ARACRUZ,2021-07-07,
29656,214499052,Fabricio Bandoli Sena,ES - GUARAPARI,2021-07-07,
29650,416102691,Mariana Xará Bandoli,PB - PATOS,2021-07-07,
29632,105464913,Bruna Sena Oliveira,MG - POUSO ALEGRE,2021-07-07,
29735,614821025,Fabricio Wanderley Virgilio,ES - VITORIA,2021-07-07,
29694,714538715,Éder Terra Oliveira,RJ - BANGU,2021-07-07,
29843,49632862,Éder Neves Torres,RJ - CAMPO GRANDE,2021-07-07,
29834,109615745,Jônatas Xará Bandoli,PI - TERESINA,2021-07-07,
29768,580819375,Fabricio Torres Xará,GO - ITUMBIARA,2021-07-07,
29880,691543592,João Ferreira Torres,RJ - SANTA CRUZ,2021-07-07,
29955,704952633,Mariana Terra Pereira,PB - JOAO PESSOA,2021-07-07,
29954,712109019,Gabriel Oliveira Wanderley,BA - ALAGOINHAS,2021-07-07,
29896,945777468,Bruna Magalhães Oliveira,MG - POUSO ALEGRE,2021-07-07,
30003,880414061,João Sena de,RJ - SAO GONÇALO,2021-07-07,
29984,33273932,Mariana Wanderley Neves,PB - PATOS,2021-07-07,
30056,899544364,Gabriel Bandoli Wanderley,AM - MANAUS,2021-07-07,
29980,244234986,Bruna Pereira Lima,PA - CASTANHAL,2021-07-07,
30025,476119480,Sergio Sena Pereira,CE - CASCAVEL,2021-07-07,
30050,490156467,Jônatas Virgilio Sena,PE - JABOATAO DOS GUARARAPES,2021-07-07,
30159,777665923,Éder de Bandoli,RJ - CABO FRIO,2021-07-07,
30070,498642462,Pedro Bandoli Wanderley,MA - SAO LUIS,2021-07-07,
30160,501664269,Sergio Terra Magalhães,CE - FORTALEZA,2021-07-07,
30106,968900813,Sergio Bandoli Ferreira,CE - FORTALEZA,2021-07-07,
30112,111445125,Jônatas Neves Torres,PR - CURITIBA,2021-07-07,
30104,789500759,Bruna Lima Oliveira,MT - PRIMAVERA DO LESTE,2021-07-07,
30233,276839389,João Xará Oliveira,RJ - VOLTA REDONDA,2021-07-07,
30255,328094821,Gabriel Sena Ferreira,AL - MACEIO,2021-07-07,
30237,247951235,Sergio Wanderley Neves,CE - JUAZEIRO DO NORTE,2021-07-07,
30346,559483194,Mariana Neves Ferreira,PE - CARUARU,2021-07-07,
30307,659260294,Eduardo de Sena,RJ - RECREIO,2021-07-07,
30318,227987376,Eduardo Wanderley Torres,RJ - NITEROI,2021-07-07,
30356,259402333,Mariana Torres Xará,PE - GRAVATA,2021-07-07,
30379,510371663,Gabriel Ferreira Pereira,AC - RIO BRANCO,2021-07-07,
30448,446924565,Fabricio Pereira Xará,GO - ITUMBIARA,2021-07-07,
30389,514277921,Mariana Sena Oliveira,PB - CAMPINA GRANDE,2021-07-07,
30423,541078209,João Xará Lima,RJ - VOLTA REDONDA,2021-07-07,
30434,672764616,Éder Neves Bandoli,RJ - CAMPO GRANDE,2021-07-07,
30537,358608029,Fabricio Xará Pereira,ES - VITORIA,2021-07-07,
30480,479635412,Mariana Ferreira de,PA - MARABA,2021-07-07,
30577,852027449,Gabriel de Terra,BA - ALAGOINHAS,2021-07-07,
30624,893511938,Pedro Bandoli Virgilio,MA - SAO LUIS,2021-07-07,
30579,729632557,João Neves Virgilio,RO - PORTO VELHO,2021-07-07,
30668,871178391,Fabricio Sena de,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-07,
30683,647959560,Pedro Ferreira Magalhães,GO - RIO VERDE,2021-07-07,
30782,238380257,Éder Torres Lima,RJ - CAMPOS,2021-07-07,
30824,798604019,Eduardo Bandoli Magalhães,RJ - MACAE,2021-07-07,
30856,192887357,Eduardo Lima Wanderley,RJ - RESENDE,2021-07-07,
30855,359278634,Fabricio Sena Pereira,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-07,
30915,318983528,Gabriel Xará Torres,AP - MACAPA,2021-07-07,
30931,232097326,Gabriel Sena Bandoli,AL - MACEIO,2021-07-07,
30909,850455390,João Oliveira Wanderley,RN - NATAL,2021-07-07,
30994,264644597,Eduardo Wanderley Pereira,RJ - NITEROI,2021-07-07,
31026,477142192,Bruna Neves Xará,MT - PRIMAVERA DO LESTE,2021-07-07,
31033,376510400,Mariana Terra Pereira,PB - JOAO PESSOA,2021-07-07,
30987,237507055,Fabricio Ferreira Virgilio,ES - ARACRUZ,2021-07-07,
31142,761471034,Mariana Oliveira Neves,PE - BUNKER RECIFE 1,2021-07-07,
31084,282700107,Gabriel de Torres,BA - ALAGOINHAS,2021-07-07,
31075,864541973,Éder Magalhães Pereira,PR - MARINGA,2021-07-07,
31243,652209416,João Wanderley Pereira,RJ - VOLTA REDONDA,2021-07-07,
31329,844912776,João Wanderley Ferreira,RJ - VOLTA REDONDA,2021-07-08,
31274,450356872,Bruna Pereira Neves,PA - CASTANHAL,2021-07-07,
31324,380311866,Gabriel Terra Torres,AM - MANAUS,2021-07-08,
31358,588413790,Eduardo Wanderley Pereira,RJ - NITEROI,2021-07-08,
31446,101910044,Fabricio Bandoli Ferreira,ES - GUARAPARI,2021-07-08,
31382,575067935,Jônatas Lima Ferreira,PR - CURITIBA,2021-07-08,
31379,681832628,Gabriel Bandoli Xará,AM - MANAUS,2021-07-08,
31543,84056700,Fabricio Oliveira Magalhães,GO - CATALAO,2021-07-08,
31526,853223782,Gabriel Magalhães Torres,AL - MACEIO,2021-07-08,
31524,283877377,Éder Terra Magalhães,RJ - BANGU,2021-07-08,
31584,560010118,Sergio Virgilio Bandoli,BA - VITORIA DA CONQUISTA,2021-07-08,
31600,486026832,Jônatas Lima Magalhães,PR - CURITIBA,2021-07-08,
31638,876102756,João Oliveira Neves,RN - NATAL,2021-07-08,
31661,895289968,Éder Terra Sena,RJ - BANGU,2021-07-08,
31577,382844065,Sergio Bandoli Lima,CE - FORTALEZA,2021-07-08,
31569,153684247,Mariana Terra Lima,PB - JOAO PESSOA,2021-07-08,
31718,373825929,Fabricio Bandoli Lima,ES - GUARAPARI,2021-07-08,
31708,489919038,Sergio Xará Terra,CE - JUAZEIRO DO NORTE,2021-07-08,
31707,719612266,Bruna Oliveira Torres,MT - CUIABA,2021-07-08,
31704,674579423,Pedro Virgilio Torres,GO - RIO VERDE,2021-07-08,
31681,755501233,Sergio Magalhães Terra,CE - CASCAVEL,2021-07-08,
31835,333220850,Mariana Magalhães Oliveira,PB - CAMPINA GRANDE,2021-07-08,
31829,777886431,Jônatas de Torres,PR - APUCARANA,2021-07-08,
31842,928307086,Éder Magalhães Terra,PR - MARINGA,2021-07-08,
31811,82481613,Pedro Wanderley Ferreira,MG - ALFENAS,2021-07-08,
31865,302869535,Pedro Oliveira de,MG - BELO HORIZONTE,2021-07-08,
31847,521915282,Jônatas de Wanderley,PR - APUCARANA,2021-07-08,
31966,295824642,João Terra Pereira,RJ - SAQUAREMA,2021-07-08,
31874,160558523,Fabricio Terra Magalhães,ES - GUARAPARI,2021-07-08,
31885,647824212,Fabricio Ferreira Sena,ES - ARACRUZ,2021-07-08,
31975,450244599,Bruna Torres Bandoli,PA - CASTANHAL,2021-07-08,
32066,927214500,Mariana Torres Lima,PE - GRAVATA,2021-07-08,
32098,938106784,Sergio Virgilio Terra,BA - VITORIA DA CONQUISTA,2021-07-08,
32137,424395557,Mariana de Xará,PE - BUNKER RECIFE 1,2021-07-08,
32103,641897528,Fabricio Torres Wanderley,GO - ITUMBIARA,2021-07-08,
32101,540368207,Bruna Terra Lima,MS - CAMPO GRANDE,2021-07-08,
32166,293069155,Jônatas Wanderley Xará,PI - TERESINA,2021-07-08,
32138,468048263,Éder Xará Lima,RJ - BUNKER 1,2021-07-08,
32140,640849897,Fabricio Torres Wanderley,GO - ITUMBIARA,2021-07-08,
32083,96466298,João Lima Magalhães,RO - PORTO VELHO,2021-07-08,
32095,243634385,João Xará Magalhães,RJ - VOLTA REDONDA,2021-07-08,
32248,83847227,Fabricio Oliveira Sena,GO - CATALAO,2021-07-08,
32222,57376035,Bruna Torres Neves,PA - CASTANHAL,2021-07-08,
32242,403523440,Eduardo Xará Ferreira,RJ - NITEROI,2021-07-08,
32255,846760901,João Virgilio Lima,RJ - SANTA CRUZ,2021-07-08,
32245,159218099,Pedro Sena Bandoli,GO - VALPARAISO DE GOIAS,2021-07-08,
32334,703220035,Bruna Torres Oliveira,PA - CASTANHAL,2021-07-08,
32361,156770818,João de Magalhães,RN - NATAL,2021-07-08,
32326,457477224,Gabriel Pereira Xará,BA - FEIRA DE SANTANA,2021-07-08,
32402,690517963,Mariana Xará de,PB - PATOS,2021-07-08,
32389,655376472,Pedro Lima Xará,MG - JUIZ DE FORA,2021-07-08,
32423,207687677,Jônatas Oliveira Pereira,PR - APUCARANA,2021-07-08,
32447,32900320,Bruna Lima Oliveira,MT - PRIMAVERA DO LESTE,2021-07-08,
32466,64196592,Sergio Pereira Sena,DF - PLANALTINA,2021-07-08,
32396,269277968,Éder de Lima,RJ - CABO FRIO,2021-07-08,
32498,903603163,Sergio Sena Magalhães,CE - CASCAVEL,2021-07-08,
32551,450499797,Éder Neves Bandoli,RJ - CAMPO GRANDE,2021-07-08,
32599,750690066,Mariana Virgilio Wanderley,PA - MARABA,2021-07-08,
32606,669514728,Bruna Ferreira Pereira,MG - POÇOS DE CALDAS,2021-07-08,
32650,791417231,Fabricio Lima Magalhães,GO - GOIANIA,2021-07-08,
32652,910570286,Jônatas Terra Oliveira,PE - VALE DO SAO FRANCISCO,2021-07-08,
32643,577101108,Bruna Virgilio Terra,MG - POÇOS DE CALDAS,2021-07-08,
32680,286044198,Fabricio Xará Wanderley,ES - VITORIA,2021-07-08,
32861,288281488,Mariana Neves Lima,PE - CARUARU,2021-07-08,
32848,439542138,Jônatas de Lima,PR - APUCARANA,2021-07-08,
32930,502727630,Fabricio Oliveira Sena,GO - CATALAO,2021-07-08,
32936,802906798,Pedro Sena Virgilio,GO - VALPARAISO DE GOIAS,2021-07-08,
32918,131335661,Gabriel Xará Lima,AP - MACAPA,2021-07-08,
33013,774551458,Sergio Virgilio Magalhães,BA - VITORIA DA CONQUISTA,2021-07-08,
33009,507338293,Sergio Pereira Magalhães,DF - PLANALTINA,2021-07-08,
33003,877548380,Fabricio Ferreira Sena,ES - ARACRUZ,2021-07-08,
33015,503417726,João Magalhães Wanderley,RJ - SAO GONÇALO,2021-07-08,
33067,619307807,Sergio Xará Pereira,CE - JUAZEIRO DO NORTE,2021-07-08,
33002,685757937,Éder Terra Pereira,RJ - BANGU,2021-07-08,
33051,856469040,Eduardo Lima Neves,RJ - RESENDE,2021-07-08,
33147,890455174,Fabricio Torres Ferreira,GO - ITUMBIARA,2021-07-08,
33160,793350548,Eduardo Lima Neves,RJ - RESENDE,2021-07-08,
33126,43486854,Jônatas Virgilio de,PE - JABOATAO DOS GUARARAPES,2021-07-08,
33094,10534792,Jônatas Ferreira Sena,PE - JABOATAO DOS GUARARAPES,2021-07-08,
33078,581888687,Bruna Sena Xará,MG - POUSO ALEGRE,2021-07-08,
33211,5474301,Bruna Bandoli Virgilio,MS - CAMPO GRANDE,2021-07-08,
33261,735774619,Eduardo de Terra,RJ - RECREIO,2021-07-08,
33209,686231471,Pedro Oliveira Torres,MG - BELO HORIZONTE,2021-07-08,
33188,305762874,Fabricio Xará Neves,ES - VITORIA,2021-07-08,
33187,492854146,Fabricio Wanderley Xará,ES - VITORIA,2021-07-08,
33247,6678295,Jônatas Magalhães Oliveira,PE - OLINDA,2021-07-08,
33179,934709409,Fabricio Oliveira Virgilio,GO - CATALAO,2021-07-08,
33362,262273831,Eduardo Wanderley Oliveira,RJ - NITEROI,2021-07-08,
33339,97883432,Éder Terra Xará,RJ - BANGU,2021-07-08,
33299,432194979,Mariana Wanderley Xará,PB - PATOS,2021-07-08,
33346,325389614,Eduardo Xará Lima,RJ - NITEROI,2021-07-08,
33327,687843183,Éder Torres Terra,RJ - CAMPOS,2021-07-08,
33279,151952347,Pedro Lima Ferreira,MG - JUIZ DE FORA,2021-07-08,
33307,115616205,Mariana Wanderley Virgilio,PB - PATOS,2021-07-08,
33273,792306002,Sergio Magalhães de,CE - CASCAVEL,2021-07-08,
33431,339805245,Sergio Lima Wanderley,DF - BRASILIA,2021-07-08,
33442,938814582,Bruna Pereira Torres,PA - CASTANHAL,2021-07-08,
33438,192753017,Éder Lima Pereira,RJ - CAMPO GRANDE,2021-07-08,
33428,948614973,Jônatas de Lima,PR - APUCARANA,2021-07-08,
33463,409565774,Pedro Ferreira Pereira,GO - RIO VERDE,2021-07-08,
33412,606031762,Fabricio Wanderley Oliveira,ES - VITORIA,2021-07-08,
33421,256677689,Éder Terra Torres,RJ - BANGU,2021-07-08,
33467,604315973,Pedro Wanderley Virgilio,MG - ALFENAS,2021-07-08,
33455,94578789,Fabricio Oliveira Virgilio,GO - CATALAO,2021-07-08,
33537,795316105,Éder Lima Terra,RJ - CAMPO GRANDE,2021-07-08,
33530,745331889,Mariana Bandoli Oliveira,PB - JOAO PESSOA,2021-07-08,
33508,892885364,Fabricio Sena Virgilio,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-08,
33510,623974411,Fabricio Bandoli Terra,ES - GUARAPARI,2021-07-08,
33743,131019787,Eduardo Lima Terra,RJ - RESENDE,2021-07-08,
